Mart	Table	O/R	COLUMN NAME	INPUT SOURCE	BOOL?	Data type	Index
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	mutation	ssm_p		varchar(256)	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	quality_score	ssm_p	Y (r)	int(1)	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	probability	ssm_p	Y (r)	"float(3,2)"	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	read_count	ssm_p	Y (r)	"float(5,2)"	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	is_annotated	ssm_p	Y	varchar(32)	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	validation_status	ssm_p	Y	varchar(32)	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	validation_platform	ssm_p	Y	varchar(256)	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	xref_ensembl_var_id	ssm_p		varchar(64)	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	consequence_type	ssm_s	Y	varchar(256)	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	aa_mutation	ssm_s		varchar(64)	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	cds_mutation	ssm_s		varchar(64)	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	protein_domain_affected	ssm_s		varchar(64)	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	platform	ssm_m	Y	varchar(256)	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	experimental_protocol	ssm_m		varchar(256)	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	base_calling_algorithm	ssm_m		varchar(256)	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	alignment_algorithm	ssm_m		varchar(256)	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	variation_calling_algorithm	ssm_m		varchar(256)	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	other_analysis_algorithm	ssm_m		varchar(256)	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	O	seq_coverage	ssm_m		"float(5,2)"	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	raw_data_repository	ssm_m		varchar(64)	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	raw_data_accession	ssm_m		varchar(64)	
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	donor_id	ssm_m		varchar(32)	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	diagnosis_id	ssm_m		varchar(32)	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	tumour_sample_id	ssm_p/ssm_s/ssm_m		varchar(32)	Y
Gene	gene__simple_somatic_mutation__dm:transcript_id_1064_key	R	matched_sample_id	ssm_m		varchar(32)	Y
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key		transcript_id_1064_key			int(1) unsigned	Y
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	variation_id	sgv_p/sgv_s		varchar(64)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	variation_type	sgv_p	Y	varchar(64)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	chromosome	sgv_p		varchar(32)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	chromosome_start	sgv_p		int(1)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	chromosome_end	sgv_p		int(1)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	chromosome_strand	sgv_p		int(1)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	refsnp_allele	sgv_p		varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	reference_genome_allele	sgv_p		varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	control_genotype	sgv_p		varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	tumour_genotype	sgv_p		varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	quality_score	sgv_p	Y (r)	int(1)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	probability	sgv_p	Y (r)	"float(3,2)"	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	read_count	sgv_p	Y (r)	"float(5,2)"	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	is_annotated	sgv_p	Y	varchar(32)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	validation_status	sgv_p	Y	varchar(32)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	validation_platform	sgv_p	Y	varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	xref_ensembl_var_id	sgv_p		varchar(64)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	consequence_type	sgv_s	Y	varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	aa_variation	sgv_s		varchar(64)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	cds_variation	sgv_s		varchar(64)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	protein_domain_affected	sgv_s		varchar(64)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	platform	sgv_m	Y	varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	experimental_protocol	sgv_m		varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	base_calling_algorithm	sgv_m		varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	alignment_algorithm	sgv_m		varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	variation_calling_algorithm	sgv_m		varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	other_analysis_algorithm	sgv_m		varchar(256)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	O	seq_coverage	sgv_m		"float(5,2)"	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	raw_data_repository	sgv_m		varchar(64)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	raw_data_accession	sgv_m		varchar(64)	
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	donor_id	sgv_m		varchar(32)	Y
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	diagnosis_id	sgv_m		varchar(32)	Y
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	control_sample_id	sgv_p/sgv_s/sgv_m		varchar(32)	Y
Gene	gene__simple_germline_variation__dm:transcript_id_1064_key	R	matched_sample_id	sgv_m		varchar(32)	Y
Gene	gene__junction__dm:gene_id_1020_key		gene_id_1020_key			int(1) unsigned	Y
Gene	gene__junction__dm:gene_id_1020_key	R	sample_id	jcn_p		varchar(32)	Y
Gene	gene__junction__dm:gene_id_1020_key	O	junction_id	jcn_p		varchar(128)	Y
Gene	gene__junction__dm:gene_id_1020_key	O	second_gene_stable_id	jcn_p		varchar(32)	
Gene	gene__junction__dm:gene_id_1020_key	R	exon1_chromosome	jcn_p		varchar(32)	
Gene	gene__junction__dm:gene_id_1020_key	R	exon1_number_bases	jcn_p		int(1) unsigned	
Gene	gene__junction__dm:gene_id_1020_key	R	exon1_end	jcn_p		int(1) unsigned	
Gene	gene__junction__dm:gene_id_1020_key	O	exon1_strand	jcn_p		int(1)	
Gene	gene__junction__dm:gene_id_1020_key	R	exon2_chromosome	jcn_p		varchar(32)	
Gene	gene__junction__dm:gene_id_1020_key	R	exon2_number_bases	jcn_p		int(1) unsigned	
Gene	gene__junction__dm:gene_id_1020_key	R	exon2_start	jcn_p		int(1) unsigned	
Gene	gene__junction__dm:gene_id_1020_key	O	exon2_strand	jcn_p		int(1)	
Gene	gene__junction__dm:gene_id_1020_key	O	is_fusion_gene	jcn_p		varchar(4)	Y
Gene	gene__junction__dm:gene_id_1020_key	O	is_novel_splice_form	jcn_p		varchar(4)	Y
Gene	gene__junction__dm:gene_id_1020_key	O	junction_seq	jcn_p		text	
Gene	gene__junction__dm:gene_id_1020_key	O	junction_type	jcn_p	Y	varchar(32)	
Gene	gene__junction__dm:gene_id_1020_key	R	junction_read_count	jcn_p	Y (r)	"float(12,5)"	Y
Gene	gene__junction__dm:gene_id_1020_key	R	platform	jcn_m	Y	varchar(256)	Y
Gene	gene__junction__dm:gene_id_1020_key	O	quality_score	jcn_p	Y (r)	int(1)	Y
Gene	gene__junction__dm:gene_id_1020_key	O	probability	jcn_p	Y (r)	"float(3,2)"	Y
Gene	gene__junction__dm:gene_id_1020_key	R	validation_status	jcn_p	Y	varchar(32)	Y
Gene	gene__junction__dm:gene_id_1020_key	O	validation_platform	jcn_p	Y	varchar(256)	Y
Gene	gene__junction__dm:gene_id_1020_key	O	experimental_protocol	jcn_m		varchar(256)	
Gene	gene__junction__dm:gene_id_1020_key	R	base_calling_algorithm	jcn_m		varchar(256)	
Gene	gene__junction__dm:gene_id_1020_key	R	alignment_algorithm	jcn_m		varchar(256)	
Gene	gene__junction__dm:gene_id_1020_key	R	normalization_algorithm	jcn_m		varchar(256)	
Gene	gene__junction__dm:gene_id_1020_key	O	other_analysis_algorithm	jcn_m		varchar(256)	
Gene	gene__junction__dm:gene_id_1020_key	O	seq_coverage	jcn_m		"float(5,2)"	
Gene	gene__junction__dm:gene_id_1020_key	R	raw_data_repository	jcn_m		varchar(64)	
Gene	gene__junction__dm:gene_id_1020_key	R	raw_data_accession	jcn_m		varchar(64)	
Gene	gene__junction__dm:gene_id_1020_key	R	donor_id	jcn_m		varchar(32)	Y
Gene	gene__junction__dm:gene_id_1020_key	R	diagnosis_id	jcn_m		varchar(32)	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key		transcript_id_1064_key			int(1) unsigned	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	mutation_id	cnsm_p/cnsm_s		varchar(64)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	mutation_type	cnsm_p	Y	varchar(64)	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	chromosome	cnsm_p		varchar(32)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	chromosome_start	cnsm_p		int(1)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	chromosome_end	cnsm_p		int(1)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	chromosome_start_range	cnsm_p		int(1)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	chromosome_end_range	cnsm_p		int(1)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	start_probe_id	cnsm_p		varchar(64)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	end_probe_id	cnsm_p		varchar(64)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	copy_number	cnsm_p	Y (r)	int(1)	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	quality_score	cnsm_p	Y (r)	int(1)	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	probability	cnsm_p	Y (r)	"float(3,2)"	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	is_annotated	cnsm_p	Y	varchar(32)	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	validation_status	cnsm_p	Y	varchar(32)	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	validation_platform	cnsm_p	Y	varchar(256)	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	platform	cnsm_m	Y	varchar(256)	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	experimental_protocol	cnsm_m		varchar(256)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	base_calling_algorithm	cnsm_m		varchar(256)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	alignment_algorithm	cnsm_m		varchar(256)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	variation_calling_algorithm	cnsm_m		varchar(256)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	other_analysis_algorithm	cnsm_m		varchar(256)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	O	seq_coverage	cnsm_m		"float(5,2)"	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	raw_data_repository	cnsm_m		varchar(64)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	raw_data_accession	cnsm_m		varchar(64)	
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	donor_id	cnsm_m		varchar(32)	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	diagnosis_id	cnsm_m		varchar(32)	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	tumour_sample_id	cnsm_p/cnsm_s/cnsm_m		varchar(32)	Y
Gene	gene__copy_number_somatic_mutation__dm:transcript_id_1064_key	R	matched_sample_id	cnsm_m		varchar(32)	Y
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key		transcript_id_1064_key			int(1) unsigned	Y
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	variation_id	cngv_p/cngv_s		varchar(64)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	variation_type	cngv_p	Y	varchar(64)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	chromosome	cngv_p		varchar(32)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	chromosome_start	cngv_p		int(1)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	chromosome_end	cngv_p		int(1)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	chromosome_start_range	cngv_p		int(1)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	chromosome_end_range	cngv_p		int(1)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	start_probe_id	cngv_p		varchar(64)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	end_probe_id	cngv_p		varchar(64)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	copy_number	cngv_p	Y (r)	"float(5,2)"	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	quality_score	cngv_p	Y (r)	int(1)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	probability	cngv_p	Y (r)	"float(3,2)"	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	is_annotated	cngv_p	Y	varchar(32)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	validation_status	cngv_p	Y	varchar(32)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	validation_platform	cngv_p	Y	varchar(256)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	platform	cngv_m	Y	varchar(256)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	experimental_protocol	cngv_m		varchar(256)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	base_calling_algorithm	cngv_m		varchar(256)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	alignment_algorithm	cngv_m		varchar(256)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	variation_calling_algorithm	cngv_m		varchar(256)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	other_analysis_algorithm	cngv_m		varchar(256)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	O	seq_coverage	cngv_m		"float(5,2)"	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	raw_data_repository	cngv_m		varchar(64)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	raw_data_accession	cngv_m		varchar(64)	
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	donor_id	cngv_m		varchar(32)	Y
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	diagnosis_id	cngv_m		varchar(32)	Y
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	control_sample_id	cngv_p/cngv_s/cngv_m		varchar(32)	Y
Gene	gene__copy_number_germline_variation__dm:transcript_id_1064_key	R	matched_sample_id	cngv_m		varchar(32)	Y
Gene	gene__diff_exp__dm:gene_id_1020_key		gene_id_1020_key			int(1) unsigned	Y
Gene	gene__diff_exp__dm:gene_id_1020_key		study_id	diff_exp_a		varchar(32)	
Gene	gene__diff_exp__dm:gene_id_1020_key		specimen_type	diff_exp_a		varchar(64)	
Gene	gene__diff_exp__dm:gene_id_1020_key		direction_of_regulation	diff_exp_a	Y	varchar(4)	
Gene	gene__diff_exp__dm:gene_id_1020_key		fold_change	diff_exp_a	Y (r)	"float(5,2)"	
Gene	gene__diff_exp__dm:gene_id_1020_key		expressed_in	diff_exp_a		varchar(64)	
Gene	gene__diff_exp__dm:gene_id_1020_key		platform	diff_exp_a	Y	varchar(64)	
Gene	gene__diff_exp__dm:gene_id_1020_key		comparison	diff_exp_a		varchar(256)	
Gene	gene__diff_exp__dm:gene_id_1020_key		note	diff_exp_a		varchar(256)	
Gene	gene__diff_exp__dm:gene_id_1020_key		title	diff_exp_s		varchar(256)	
Gene	gene__diff_exp__dm:gene_id_1020_key		author	diff_exp_s		varchar(256)	
Gene	gene__diff_exp__dm:gene_id_1020_key		journal	diff_exp_s		varchar(256)	
Gene	gene__diff_exp__dm:gene_id_1020_key		volume	diff_exp_s		int(1) unsigned	
Gene	gene__diff_exp__dm:gene_id_1020_key		issue	diff_exp_s		varchar(64)	
Gene	gene__diff_exp__dm:gene_id_1020_key		page_numbers	diff_exp_s		varchar(12)	
Gene	gene__diff_exp__dm:gene_id_1020_key		date	diff_exp_s		date	 
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key		transcript_id_1064_key			int(1) unsigned	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	annotation	stsm_p		varchar(64)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	interpreted_annotation	stsm_p		varchar(254)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	variant_type	stsm_p	Y	varchar(64)	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	chr_from	stsm_p		varchar(32)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	chr_from_bkpt	stsm_p		int(1)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	chr_from_strand	stsm_p		int(1)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	chr_from_range	stsm_p		int(1)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	chr_from_flanking_seq	stsm_p		varchar(512)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	chr_to	stsm_p		varchar(32)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	chr_to_bkpt	stsm_p		int(1)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	chr_to_strand	stsm_p		int(1)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	chr_to_range	stsm_p		int(1)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	chr_to_flanking_seq	stsm_p		varchar(512)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	microhomology_sequence	stsm_p		text	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	non_templated_sequence	stsm_p		text	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	evidence	stsm_p	Y	varchar(64)	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	quality_score	stsm_p	Y (r)	int(1)	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	probability	stsm_p	Y (r)	"float(3,2)"	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	zygosity	stsm_p	Y	varchar(32)	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	validation_status	stsm_p	Y	varchar(32)	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	validation_platform	stsm_p	Y	varchar(256)	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	db_xref	stsm_p		varchar(128)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	platform	stsm_m	Y	varchar(256)	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	experimental_protocol	stsm_m		varchar(256)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	base_calling_algorithm	stsm_m		varchar(256)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	alignment_algorithm	stsm_m		varchar(256)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	variation_calling_algorithm	stsm_m		varchar(256)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	other_analysis_algorithm	stsm_m		varchar(256)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	O	seq_coverage	stsm_m		"float(5,2)"	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	raw_data_repository	stsm_m		varchar(64)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	raw_data_accession	stsm_m		varchar(64)	
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	donor_id	stsm_m		varchar(32)	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	diagnosis_id	stsm_m		varchar(32)	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	tumour_sample_id	stsm_p/stsm_s/stsm_m		varchar(32)	Y
Gene	gene__structural_somatic_mutation__dm:transcript_id_1064_key	R	matched_sample_id	stsm_m		varchar(32)	Y
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key		transcript_id_1064_key			int(1) unsigned	Y
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	annotation	stgv_p		varchar(64)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	interpreted_annotation	stgv_p		varchar(254)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	variant_type	stgv_p	Y	varchar(64)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	chr_from	stgv_p		varchar(32)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	chr_from_bkpt	stgv_p		int(1)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	chr_from_strand	stgv_p		int(1)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	chr_from_range	stgv_p		int(1)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	chr_from_flanking_seq	stgv_p		varchar(512)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	chr_to	stgv_p		varchar(32)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	chr_to_bkpt	stgv_p		int(1)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	chr_to_strand	stgv_p		int(1)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	chr_to_range	stgv_p		int(1)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	chr_to_flanking_seq	stgv_p		varchar(512)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	microhomology_sequence	stgv_p		text	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	non_templated_sequence	stgv_p		text	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	evidence	stgv_p	Y	varchar(64)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	quality_score	stgv_p	Y (r)	int(1)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	probability	stgv_p	Y (r)	"float(3,2)"	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	zygosity	stgv_p	Y	varchar(32)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	validation_status	stgv_p	Y	varchar(32)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	validation_platform	stgv_p	Y	varchar(256)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	db_xref	stgv_p		varchar(128)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	platform	stgv_m	Y	varchar(256)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	experimental_protocol	stgv_m		varchar(256)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	base_calling_algorithm	stgv_m		varchar(256)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	alignment_algorithm	stgv_m		varchar(256)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	variation_calling_algorithm	stgv_m		varchar(256)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	other_analysis_algorithm	stgv_m		varchar(256)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	O	seq_coverage	stgv_m		"float(5,2)"	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	raw_data_repository	stgv_m		varchar(64)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	raw_data_accession	stgv_m		varchar(64)	
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	donor_id	stgv_m		varchar(32)	Y
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	diagnosis_id	stgv_m		varchar(32)	Y
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	control_sample_id	stgv_p/stgv_s/stgv_m		varchar(32)	Y
Gene	gene__structural_germline_variation__dm:transcript_id_1064_key	R	matched_sample_id	stgv_m		varchar(32)	Y
Gene	gene__methylation__dm:gene_id_1020_key		gene_id_1020_key			int(1) unsigned	Y
Gene	gene__methylation__dm:gene_id_1020_key	R	methylated_fragment_id	meth_p		varchar(64)	Y
Gene	gene__methylation__dm:gene_id_1020_key	R	chromosome	meth_p		varchar(32)	
Gene	gene__methylation__dm:gene_id_1020_key	R	chromosome_start	meth_p		int(1)	
Gene	gene__methylation__dm:gene_id_1020_key	R	chromosome_end	meth_p		int(1)	
Gene	gene__methylation__dm:gene_id_1020_key	O	chromosome_strand	meth_p		int(1)	
Gene	gene__methylation__dm:gene_id_1020_key	R	percent_methylation_1	meth_p	Y (r)	"float(10,9)"	Y
Gene	gene__methylation__dm:gene_id_1020_key	R	percent_methylation_2	meth_p	Y (r)	"float(10,9)"	Y
Gene	gene__methylation__dm:gene_id_1020_key	O	quality_score	meth_p	Y (r)	int(1)	Y
Gene	gene__methylation__dm:gene_id_1020_key	O	probability	meth_p	Y (r)	"float(3,2)"	Y
Gene	gene__methylation__dm:gene_id_1020_key	R	validation_status	meth_p	Y	varchar(32)	Y
Gene	gene__methylation__dm:gene_id_1020_key	O	validation_platform	meth_p	Y	varchar(256)	Y
Gene	gene__methylation__dm:gene_id_1020_key	R	platform	meth_m	Y	varchar(256)	Y
Gene	gene__methylation__dm:gene_id_1020_key	O	experimental_protocol	meth_m		varchar(256)	
Gene	gene__methylation__dm:gene_id_1020_key	R	base_calling_algorithm	meth_m		varchar(256)	
Gene	gene__methylation__dm:gene_id_1020_key	R	alignment_algorithm	meth_m		varchar(256)	
Gene	gene__methylation__dm:gene_id_1020_key	R	variation_calling_algorithm	meth_m		varchar(256)	
Gene	gene__methylation__dm:gene_id_1020_key	O	other_analysis_algorithm	meth_m		varchar(256)	
